CAM	participantCAM	id	daughterID	motherID	intensity	agreement	isBidirectional	isDeletable	isActive
2143	pebime2_2143	30960	31127	31138	9	0	0	NA	NA
2143	pebime2_2143	30959	31127	31141	6	1	0	NA	NA
2143	pebime2_2143	30958	30969	31127	6	1	0	NA	NA
2143	pebime2_2143	30956	31124	31137	6	1	0	NA	NA
2143	pebime2_2143	30948	31134	31137	6	0	0	NA	NA
2143	pebime2_2143	30945	30969	31137	6	1	0	NA	NA
2143	pebime2_2143	30941	31125	31132	6	0	0	NA	NA
2143	pebime2_2143	30937	30969	31125	6	1	0	NA	NA
2165	pebrta2_2165	31357	31448	31449	6	1	0	NA	NA
2165	pebrta2_2165	31356	31385	31448	6	1	0	NA	NA
2165	pebrta2_2165	31354	31448	31450	6	1	0	NA	NA
2165	pebrta2_2165	31351	31393	31428	6	1	0	NA	NA
2165	pebrta2_2165	31349	31393	31430	6	1	0	NA	NA
2165	pebrta2_2165	31348	31404	31443	6	1	0	NA	NA
2165	pebrta2_2165	31347	31404	31433	6	1	0	NA	NA
2165	pebrta2_2165	31346	31404	31432	6	1	0	NA	NA
2165	pebrta2_2165	31334	31390	31424	6	1	0	NA	NA
2165	pebrta2_2165	31332	31390	31421	6	1	0	NA	NA
2165	pebrta2_2165	31331	31390	31419	6	1	0	NA	NA
2165	pebrta2_2165	31327	31409	31416	6	1	0	NA	NA
2165	pebrta2_2165	31325	31409	31415	6	1	0	NA	NA
2165	pebrta2_2165	31324	31409	31412	6	1	0	NA	NA
2165	pebrta2_2165	31322	31385	31404	6	1	0	NA	NA
2165	pebrta2_2165	31321	31385	31390	6	1	0	NA	NA
2165	pebrta2_2165	31320	31385	31409	6	1	0	NA	NA
2165	pebrta2_2165	31319	31385	31393	6	1	0	NA	NA
2175	peviwe2_2175	31529	31587	31599	6	1	0	NA	NA
2175	peviwe2_2175	31528	31585	31599	6	1	0	NA	NA
2175	peviwe2_2175	31527	31579	31599	6	1	0	NA	NA
2175	peviwe2_2175	31526	31587	31598	6	1	0	NA	NA
2175	peviwe2_2175	31525	31579	31597	6	1	0	NA	NA
2175	peviwe2_2175	31524	31579	31586	6	1	0	NA	NA
2175	peviwe2_2175	31523	31579	31583	6	1	0	NA	NA
2175	peviwe2_2175	31522	31579	31581	6	1	0	NA	NA
2175	peviwe2_2175	31521	31579	31580	6	1	0	NA	NA
2175	peviwe2_2175	31520	31587	31588	6	1	0	NA	NA
2175	peviwe2_2175	31519	31585	31588	6	1	0	NA	NA
2175	peviwe2_2175	31518	31585	31588	6	1	0	NA	NA
2175	peviwe2_2175	31516	31588	31591	6	1	0	NA	NA
2175	peviwe2_2175	31515	31588	31594	6	1	0	NA	NA
2175	peviwe2_2175	31513	31579	31588	6	1	0	NA	NA
2175	peviwe2_2175	31512	31588	31590	6	1	0	NA	NA
2175	peviwe2_2175	31511	31574	31588	6	1	0	NA	NA
2126	prloja2_2126	30512	30775	30807	6	1	0	NA	NA
2126	prloja2_2126	30507	30759	30789	6	1	0	NA	NA
2126	prloja2_2126	30505	30713	30789	6	1	0	NA	NA
2126	prloja2_2126	30494	30713	30775	6	0	0	NA	NA
2126	prloja2_2126	30491	30759	30775	6	1	0	NA	NA
2126	prloja2_2126	30489	30759	30762	6	1	0	NA	NA
2126	prloja2_2126	30472	30658	30696	6	1	0	NA	NA
2126	prloja2_2126	30465	30713	30740	6	0	0	NA	NA
2126	prloja2_2126	30449	30696	30713	6	1	0	NA	NA
2126	prloja2_2126	30443	30692	30696	6	1	1	NA	NA
2126	prloja2_2126	30439	30692	30701	6	1	0	NA	NA
2153	rimian2_2153	31191	31297	31295	6	0	0	NA	NA
2153	rimian2_2153	31190	31281	31290	6	0	0	NA	NA
2153	rimian2_2153	31188	31245	31263	6	1	0	NA	NA
2153	rimian2_2153	31185	31311	31306	6	1	0	NA	NA
2153	rimian2_2153	31178	31158	31282	6	1	0	NA	NA
2153	rimian2_2153	31177	31158	31263	6	1	0	NA	NA
2153	rimian2_2153	31175	31158	31288	6	1	0	NA	NA
2153	rimian2_2153	31174	31158	31306	6	1	0	NA	NA
2153	rimian2_2153	31161	31289	31295	6	0	0	NA	NA
2153	rimian2_2153	31155	31243	31279	6	1	0	NA	NA
2153	rimian2_2153	31147	31282	31290	9	0	0	NA	NA
2153	rimian2_2153	31143	31288	31297	6	1	0	NA	NA
2153	rimian2_2153	31140	31288	31295	6	1	0	NA	NA
2153	rimian2_2153	31138	31288	31289	6	1	0	NA	NA
2153	rimian2_2153	31136	31288	31290	6	1	0	NA	NA
2153	rimian2_2153	31135	31288	31292	6	1	0	NA	NA
2153	rimian2_2153	31133	31292	31297	9	0	0	NA	NA
2153	rimian2_2153	31128	31281	31282	6	1	0	NA	NA
2153	rimian2_2153	31126	31279	31282	6	1	0	NA	NA
2153	rimian2_2153	31124	31243	31282	6	1	0	NA	NA
2153	rimian2_2153	31116	31245	31263	6	1	0	NA	NA
2153	rimian2_2153	31114	31244	31263	6	1	0	NA	NA
2153	rimian2_2153	31113	31247	31263	9	1	0	NA	NA
2153	rimian2_2153	31112	31244	31245	9	1	0	NA	NA
2153	rimian2_2153	31111	31244	31270	6	1	0	NA	NA
2153	rimian2_2153	31110	31263	31270	6	1	0	NA	NA
2164	rolimi2_2164	31382	31429	31506	6	0	0	NA	NA
2164	rolimi2_2164	31367	31388	31487	6	0	0	NA	NA
2164	rolimi2_2164	31363	31368	31470	9	1	1	NA	NA
2164	rolimi2_2164	31362	31470	31473	9	1	0	NA	NA
2164	rolimi2_2164	31339	31425	31429	6	0	0	NA	NA
2164	rolimi2_2164	31337	31425	31429	6	1	0	NA	NA
2164	rolimi2_2164	31333	31368	31425	6	0	0	NA	NA
2164	rolimi2_2164	31329	31368	31413	6	0	0	NA	NA
2164	rolimi2_2164	31317	31401	31406	9	0	0	NA	NA
2164	rolimi2_2164	31316	31388	31406	9	0	0	NA	NA
2164	rolimi2_2164	31314	31388	31401	6	1	0	NA	NA
2164	rolimi2_2164	31313	31368	31397	6	0	0	NA	NA
2164	rolimi2_2164	31310	31381	31392	6	1	0	NA	NA
2164	rolimi2_2164	31309	31375	31392	6	1	0	NA	NA
2164	rolimi2_2164	31302	31368	31388	9	0	0	NA	NA
2164	rolimi2_2164	31301	31379	31368	6	1	1	NA	NA
2164	rolimi2_2164	31300	31368	31379	6	1	0	NA	NA
2164	rolimi2_2164	31299	31376	31383	6	1	0	NA	NA
2164	rolimi2_2164	31298	31381	31383	6	1	0	NA	NA
2164	rolimi2_2164	31292	31381	31368	6	1	1	NA	NA
2164	rolimi2_2164	31290	31375	31381	6	1	0	NA	NA
2164	rolimi2_2164	31289	31376	31381	6	1	0	NA	NA
2164	rolimi2_2164	31284	31368	31379	6	1	0	NA	NA
2164	rolimi2_2164	31283	31376	31379	6	1	0	NA	NA
2164	rolimi2_2164	31269	31375	31376	9	1	0	NA	NA
2190	saalra2_2190	31806	31817	31840	6	0	0	NA	NA
2190	saalra2_2190	31781	31832	31833	9	0	0	NA	NA
2190	saalra2_2190	31805	31818	31839	6	1	0	NA	NA
2190	saalra2_2190	31804	31817	31838	9	0	0	NA	NA
2190	saalra2_2190	31803	31818	31825	6	1	0	NA	NA
2190	saalra2_2190	31802	31818	31826	6	1	0	NA	NA
2190	saalra2_2190	31801	31818	31824	6	1	0	NA	NA
2190	saalra2_2190	31800	31823	31828	9	1	0	NA	NA
2190	saalra2_2190	31799	31823	31829	6	1	0	NA	NA
2190	saalra2_2190	31798	31823	31827	9	1	0	NA	NA
2190	saalra2_2190	31797	31817	31823	9	1	0	NA	NA
2190	saalra2_2190	31793	31817	31819	6	1	0	NA	NA
2190	saalra2_2190	31792	31817	31822	6	0	0	NA	NA
2190	saalra2_2190	31791	31817	31821	6	0	0	NA	NA
2190	saalra2_2190	31790	31817	31820	9	0	0	NA	NA
2190	saalra2_2190	31789	31817	31836	6	1	0	NA	NA
2190	saalra2_2190	31788	31817	31831	6	0	0	NA	NA
2190	saalra2_2190	31787	31817	31830	9	0	0	NA	NA
2190	saalra2_2190	31786	31817	31818	9	1	0	NA	NA
2190	saalra2_2190	31785	31817	31832	6	1	0	NA	NA
2190	saalra2_2190	31783	31832	31837	6	1	0	NA	NA
2190	saalra2_2190	31782	31832	31834	9	1	0	NA	NA
2190	saalra2_2190	31780	31832	31835	9	1	0	NA	NA
2162	sabuel2_2162	31308	31361	31391	6	1	0	NA	NA
2162	sabuel2_2162	31307	31389	31391	6	1	0	NA	NA
2162	sabuel2_2162	31306	31359	31391	6	1	0	NA	NA
2162	sabuel2_2162	31305	31361	31389	6	1	0	NA	NA
2162	sabuel2_2162	31304	31377	31389	6	1	0	NA	NA
2162	sabuel2_2162	31303	31359	31389	6	1	0	NA	NA
2162	sabuel2_2162	31297	31369	31382	9	1	0	NA	NA
2162	sabuel2_2162	31296	31374	31382	9	1	0	NA	NA
2162	sabuel2_2162	31294	31359	31382	9	1	1	NA	NA
2162	sabuel2_2162	31288	31361	31364	6	1	0	NA	NA
2162	sabuel2_2162	31281	31369	31377	6	1	0	NA	NA
2162	sabuel2_2162	31279	31364	31377	6	1	0	NA	NA
2162	sabuel2_2162	31278	31364	31377	6	1	0	NA	NA
2162	sabuel2_2162	31266	31361	31374	6	1	0	NA	NA
2162	sabuel2_2162	31265	31361	31369	6	1	0	NA	NA
2162	sabuel2_2162	31264	31360	31374	6	1	0	NA	NA
2162	sabuel2_2162	31263	31364	31369	6	1	0	NA	NA
2162	sabuel2_2162	31262	31364	31369	6	1	0	NA	NA
2162	sabuel2_2162	31261	31359	31369	9	1	1	NA	NA
2162	sabuel2_2162	31260	31359	31364	9	1	1	NA	NA
2162	sabuel2_2162	31259	31359	31361	9	1	1	NA	NA
2162	sabuel2_2162	31258	31359	31360	9	1	1	NA	NA
2134	sahvda2_2134	30853	30883	31084	6	1	0	NA	NA
2134	sahvda2_2134	30852	30952	31084	6	1	0	NA	NA
2134	sahvda2_2134	30823	30782	30883	6	1	0	NA	NA
2134	sahvda2_2134	30822	30782	30796	6	1	0	NA	NA
2134	sahvda2_2134	30821	30782	30827	6	1	0	NA	NA
2134	sahvda2_2134	30819	30782	30883	6	1	0	NA	NA
2134	sahvda2_2134	30818	30782	30875	6	1	0	NA	NA
2134	sahvda2_2134	30816	30782	30861	6	1	0	NA	NA
2134	sahvda2_2134	30810	30782	30883	6	1	0	NA	NA
2134	sahvda2_2134	30807	30994	31053	6	1	0	NA	NA
2134	sahvda2_2134	30776	30974	31008	6	1	0	NA	NA
2134	sahvda2_2134	30775	30974	31008	6	1	0	NA	NA
2134	sahvda2_2134	30772	30948	30974	6	1	0	NA	NA
2134	sahvda2_2134	30771	30984	30994	6	1	0	NA	NA
2134	sahvda2_2134	30770	30918	30984	6	1	0	NA	NA
2134	sahvda2_2134	30767	30883	30952	6	1	0	NA	NA
2134	sahvda2_2134	30766	30883	30918	6	1	0	NA	NA
2134	sahvda2_2134	30757	30883	30948	6	1	0	NA	NA
2149	saloim2_2149	31101	31254	31268	6	1	0	NA	NA
2149	saloim2_2149	31097	31261	31264	6	1	0	NA	NA
2149	saloim2_2149	31091	31233	31261	6	1	0	NA	NA
2149	saloim2_2149	31088	31255	31259	6	1	0	NA	NA
2149	saloim2_2149	31087	31029	31255	6	1	0	NA	NA
2149	saloim2_2149	31086	31253	31254	6	1	0	NA	NA
2149	saloim2_2149	31083	31029	31253	6	1	0	NA	NA
2149	saloim2_2149	31073	31236	31239	6	1	0	NA	NA
2149	saloim2_2149	31068	31029	31236	6	0	0	NA	NA
2149	saloim2_2149	31062	31224	31233	6	1	0	NA	NA
2149	saloim2_2149	31041	31029	31224	6	1	0	NA	NA
2163	siroro2_2163	31291	31363	31378	6	1	0	NA	NA
2163	siroro2_2163	31287	31371	31380	6	1	0	NA	NA
2163	siroro2_2163	31286	31370	31380	6	1	0	NA	NA
2163	siroro2_2163	31285	31372	31380	6	1	0	NA	NA
2163	siroro2_2163	31282	31366	31378	6	1	0	NA	NA
2163	siroro2_2163	31280	31373	31378	6	1	0	NA	NA
2163	siroro2_2163	31277	31363	31365	6	1	0	NA	NA
2163	siroro2_2163	31276	31366	31373	6	1	0	NA	NA
2163	siroro2_2163	31275	31365	31373	6	1	0	NA	NA
2163	siroro2_2163	31274	31365	31366	6	1	0	NA	NA
2163	siroro2_2163	31273	31366	31370	6	1	0	NA	NA
2163	siroro2_2163	31272	31371	31372	6	1	0	NA	NA
2163	siroro2_2163	31271	31370	31371	6	1	0	NA	NA
2163	siroro2_2163	31270	31370	31372	6	1	0	NA	NA
2163	siroro2_2163	31268	31363	31372	6	1	0	NA	NA
2163	siroro2_2163	31267	31363	31370	6	1	0	NA	NA
2138	sitesh2_2138	31042	31088	30910	9	0	1	NA	NA
2138	sitesh2_2138	31052	31037	30910	6	0	1	NA	NA
2138	sitesh2_2138	31044	31172	30910	9	0	1	NA	NA
2138	sitesh2_2138	31050	31088	31103	6	1	0	NA	NA
2138	sitesh2_2138	31020	31103	30910	9	0	1	NA	NA
2138	sitesh2_2138	31016	30961	30910	6	1	1	NA	NA
2138	sitesh2_2138	31010	30975	30910	6	1	1	NA	NA
2138	sitesh2_2138	31009	30956	30910	6	1	1	NA	NA
2138	sitesh2_2138	31008	30999	30910	6	1	1	NA	NA
2138	sitesh2_2138	31007	30910	31002	6	1	0	NA	NA
2138	sitesh2_2138	31006	31002	31184	6	1	0	NA	NA
2138	sitesh2_2138	31003	30961	30975	6	1	0	NA	NA
2138	sitesh2_2138	31002	30956	30999	6	1	0	NA	NA
2138	sitesh2_2138	30999	31037	31184	6	1	0	NA	NA
2142	skdeco2_2142	31119	31232	31234	6	1	0	NA	NA
2142	skdeco2_2142	31118	30965	31240	6	1	0	NA	NA
2142	skdeco2_2142	31117	31232	31250	6	1	1	NA	NA
2142	skdeco2_2142	31108	31205	31221	6	1	0	NA	NA
2142	skdeco2_2142	31106	31232	31250	6	1	0	NA	NA
2142	skdeco2_2142	31104	31205	31250	6	1	0	NA	NA
2142	skdeco2_2142	31102	31167	31205	6	1	0	NA	NA
2142	skdeco2_2142	31099	31167	31232	6	1	0	NA	NA
2142	skdeco2_2142	31096	31167	31194	6	1	0	NA	NA
2142	skdeco2_2142	31085	30965	31167	6	1	0	NA	NA
2142	skdeco2_2142	30983	30965	31100	6	0	0	NA	NA
2142	skdeco2_2142	30978	30965	30995	6	0	0	NA	NA
2142	skdeco2_2142	30974	30965	30995	6	0	0	NA	NA
2142	skdeco2_2142	30935	31109	31114	6	1	0	NA	NA
2142	skdeco2_2142	30934	30965	31100	6	1	0	NA	NA
2142	skdeco2_2142	30932	30965	30995	6	1	0	NA	NA
2142	skdeco2_2142	30931	31003	31034	6	1	0	NA	NA
2142	skdeco2_2142	30927	31034	31003	6	1	1	NA	NA
2142	skdeco2_2142	30925	31034	31003	6	1	1	NA	NA
2142	skdeco2_2142	30921	31034	31070	6	1	0	NA	NA
2142	skdeco2_2142	30920	31109	31120	6	1	1	NA	NA
2142	skdeco2_2142	30919	31070	31100	6	1	0	NA	NA
2142	skdeco2_2142	30918	31109	31120	6	1	0	NA	NA
2142	skdeco2_2142	30917	31070	31109	6	1	0	NA	NA
2142	skdeco2_2142	30914	31070	31100	6	1	0	NA	NA
2142	skdeco2_2142	30912	30995	31003	6	1	0	NA	NA
2142	skdeco2_2142	30910	31100	31105	6	1	1	NA	NA
2142	skdeco2_2142	30905	30995	31017	6	1	0	NA	NA
2177	slnyse2_2177	31568	31616	31631	6	1	0	NA	NA
2177	slnyse2_2177	31567	31616	31618	6	1	0	NA	NA
2177	slnyse2_2177	31566	31616	31624	6	1	0	NA	NA
2177	slnyse2_2177	31565	31616	31631	6	1	0	NA	NA
2177	slnyse2_2177	31564	31618	31624	6	1	0	NA	NA
2177	slnyse2_2177	31563	31624	31630	6	1	0	NA	NA
2177	slnyse2_2177	31562	31624	31630	6	1	0	NA	NA
2177	slnyse2_2177	31561	31614	31624	6	1	0	NA	NA
2177	slnyse2_2177	31560	31624	31630	6	1	0	NA	NA
2177	slnyse2_2177	31559	31614	31630	6	0	0	NA	NA
2177	slnyse2_2177	31558	31624	31630	6	0	0	NA	NA
2177	slnyse2_2177	31557	31614	31616	6	1	0	NA	NA
2177	slnyse2_2177	31556	31616	31618	6	1	0	NA	NA
2177	slnyse2_2177	31555	31614	31628	6	0	0	NA	NA
2177	slnyse2_2177	31554	31616	31624	6	1	0	NA	NA
2177	slnyse2_2177	31553	31614	31631	6	1	0	NA	NA
2177	slnyse2_2177	31550	31630	31631	6	0	0	NA	NA
2192	smkijo2_2192	33431	31868	31857	6	0	0	NA	NA
2192	smkijo2_2192	33429	31866	31857	6	0	0	NA	NA
2192	smkijo2_2192	33428	31867	31857	6	0	0	NA	NA
2192	smkijo2_2192	33424	31867	31866	6	1	0	NA	NA
2192	smkijo2_2192	33423	31862	31859	6	1	0	NA	NA
2192	smkijo2_2192	33422	31865	31863	6	1	0	NA	NA
2192	smkijo2_2192	33384	31857	34583	6	1	0	NA	NA
2192	smkijo2_2192	33383	31856	34583	6	1	0	NA	NA
2192	smkijo2_2192	33382	31855	34583	6	1	0	NA	NA
2192	smkijo2_2192	31825	31864	31865	6	0	0	NA	NA
2192	smkijo2_2192	31824	31859	31860	6	1	0	NA	NA
2192	smkijo2_2192	31823	31859	31861	6	1	0	NA	NA
2192	smkijo2_2192	31822	31858	31859	6	1	0	NA	NA
2192	smkijo2_2192	31821	31859	31862	6	1	0	NA	NA
2192	smkijo2_2192	31820	31867	31869	6	1	0	NA	NA
2192	smkijo2_2192	31819	31857	31866	6	1	0	NA	NA
2192	smkijo2_2192	31818	31867	31868	6	1	0	NA	NA
2192	smkijo2_2192	31817	31857	31867	6	1	0	NA	NA
2192	smkijo2_2192	31816	31856	31868	6	1	0	NA	NA
2192	smkijo2_2192	31815	31856	31869	6	1	0	NA	NA
2192	smkijo2_2192	31814	31856	31863	6	1	0	NA	NA
2192	smkijo2_2192	31813	31856	31859	6	1	0	NA	NA
2192	smkijo2_2192	31812	31856	31864	6	1	0	NA	NA
2192	smkijo2_2192	31811	31856	31865	6	1	0	NA	NA
2192	smkijo2_2192	31810	31855	31858	6	1	0	NA	NA
2192	smkijo2_2192	31809	31855	31862	6	1	0	NA	NA
2192	smkijo2_2192	31808	31855	31861	6	1	0	NA	NA
2192	smkijo2_2192	31807	31855	31860	6	1	0	NA	NA
2122	sutoje2_2122	31956	30665	32000	6	0	0	NA	NA
2122	sutoje2_2122	31955	32000	32002	6	0	0	NA	NA
2122	sutoje2_2122	31954	30707	32000	6	0	0	NA	NA
2122	sutoje2_2122	31953	30940	30665	6	1	0	NA	NA
2122	sutoje2_2122	31952	30665	32001	6	1	0	NA	NA
2122	sutoje2_2122	31951	30953	32000	6	1	0	NA	NA
2122	sutoje2_2122	31950	31995	32000	6	1	0	NA	NA
2122	sutoje2_2122	31949	30903	32000	6	1	0	NA	NA
2122	sutoje2_2122	31948	31999	32000	6	1	0	NA	NA
2122	sutoje2_2122	31947	30993	30953	6	1	0	NA	NA
2122	sutoje2_2122	31946	30953	31999	6	1	0	NA	NA
2122	sutoje2_2122	31945	30953	30903	6	1	0	NA	NA
2122	sutoje2_2122	31944	30707	32001	6	1	0	NA	NA
2122	sutoje2_2122	31943	32000	32001	6	1	0	NA	NA
2122	sutoje2_2122	31942	32001	32002	6	1	0	NA	NA
2122	sutoje2_2122	31941	30639	32002	6	1	0	NA	NA
2122	sutoje2_2122	31936	30639	32001	6	1	0	NA	NA
2122	sutoje2_2122	31935	30993	30903	6	1	0	NA	NA
2122	sutoje2_2122	31934	30953	30639	6	1	0	NA	NA
2122	sutoje2_2122	31933	30940	30639	6	1	0	NA	NA
2122	sutoje2_2122	31931	30639	32000	6	1	0	NA	NA
2122	sutoje2_2122	31930	30707	30639	6	1	0	NA	NA
2122	sutoje2_2122	31929	30665	30639	6	1	0	NA	NA
2122	sutoje2_2122	31928	30639	31999	6	1	0	NA	NA
2122	sutoje2_2122	31927	30903	30639	6	1	0	NA	NA
2122	sutoje2_2122	31926	30993	30639	6	1	0	NA	NA
2122	sutoje2_2122	31907	31995	30953	6	1	0	NA	NA
2166	swpoma2_2166	31470	31426	31554	6	1	0	NA	NA
2166	swpoma2_2166	31469	31532	31553	6	1	0	NA	NA
2166	swpoma2_2166	31468	31532	31552	6	1	0	NA	NA
2166	swpoma2_2166	31466	31546	31550	6	1	0	NA	NA
2166	swpoma2_2166	31464	31546	31548	6	1	0	NA	NA
2166	swpoma2_2166	31462	31465	31546	6	1	0	NA	NA
2166	swpoma2_2166	31454	31537	31541	6	1	0	NA	NA
2166	swpoma2_2166	31453	31537	31539	6	1	0	NA	NA
2166	swpoma2_2166	31450	31459	31537	6	1	0	NA	NA
2166	swpoma2_2166	31448	31411	31459	9	0	0	NA	NA
2166	swpoma2_2166	31444	31411	31532	6	1	0	NA	NA
2166	swpoma2_2166	31407	31400	31465	6	1	0	NA	NA
2166	swpoma2_2166	31365	31403	31410	6	1	0	NA	NA
2166	swpoma2_2166	31364	31403	31459	6	1	0	NA	NA
2166	swpoma2_2166	31361	31405	31465	6	1	0	NA	NA
2166	swpoma2_2166	31360	31394	31465	6	1	0	NA	NA
2166	swpoma2_2166	31359	31387	31465	6	1	0	NA	NA
2166	swpoma2_2166	31358	31387	31459	6	1	0	NA	NA
2166	swpoma2_2166	31350	31395	31445	6	1	0	NA	NA
2166	swpoma2_2166	31338	31395	31408	6	1	0	NA	NA
2166	swpoma2_2166	31335	31394	31426	6	1	0	NA	NA
2166	swpoma2_2166	31330	31399	31400	6	0	0	NA	NA
2166	swpoma2_2166	31328	31407	31411	6	1	0	NA	NA
2166	swpoma2_2166	31326	31402	31411	6	1	0	NA	NA
2166	swpoma2_2166	31323	31398	31411	6	1	0	NA	NA
2166	swpoma2_2166	31312	31394	31395	6	1	0	NA	NA
2119	sybash2_2119	31127	31063	30618	6	1	1	NA	NA
2119	sybash2_2119	30467	30730	30618	6	1	1	NA	NA
2119	sybash2_2119	30554	30777	30618	6	1	1	NA	NA
2119	sybash2_2119	30461	30677	30730	6	1	1	NA	NA
2119	sybash2_2119	30542	30777	30730	6	1	1	NA	NA
2119	sybash2_2119	30426	30677	30618	6	1	1	NA	NA
2119	sybash2_2119	30413	30631	30618	6	1	1	NA	NA
2125	syload2_2125	30907	30923	30937	6	0	0	NA	NA
2125	syload2_2125	30899	30684	30785	6	0	0	NA	NA
2125	syload2_2125	30897	30690	30785	6	0	0	NA	NA
2125	syload2_2125	30888	31010	31117	9	1	0	NA	NA
2125	syload2_2125	30887	31004	31117	9	1	0	NA	NA
2125	syload2_2125	30482	30684	30654	9	1	1	NA	NA
2125	syload2_2125	30524	30829	30785	9	1	0	NA	NA
2125	syload2_2125	30834	30785	31069	6	0	0	NA	NA
2125	syload2_2125	30808	30748	31069	6	1	0	NA	NA
2125	syload2_2125	30793	30684	30748	6	1	1	NA	NA
2125	syload2_2125	30783	30960	31036	6	1	0	NA	NA
2125	syload2_2125	30781	30690	31036	6	1	0	NA	NA
2125	syload2_2125	30763	30684	31036	9	1	0	NA	NA
2125	syload2_2125	30732	30835	31010	6	1	0	NA	NA
2125	syload2_2125	30731	30835	31004	6	1	0	NA	NA
2125	syload2_2125	30728	30829	31004	6	1	0	NA	NA
2125	syload2_2125	30726	30829	31010	6	1	0	NA	NA
2125	syload2_2125	30723	30991	31004	6	1	0	NA	NA
2125	syload2_2125	30722	30991	31010	6	1	0	NA	NA
2125	syload2_2125	30700	30654	30991	6	1	0	NA	NA
2125	syload2_2125	30516	30654	30785	9	1	0	NA	NA
2125	syload2_2125	30481	30684	30690	9	1	0	NA	NA
2125	syload2_2125	30662	30752	30960	9	0	0	NA	NA
2125	syload2_2125	30661	30799	30960	6	1	0	NA	NA
2125	syload2_2125	30634	30690	30923	6	1	0	NA	NA
2125	syload2_2125	30627	30785	30937	6	1	0	NA	NA
2125	syload2_2125	30614	30913	30930	6	1	0	NA	NA
2125	syload2_2125	30611	30913	30923	6	1	0	NA	NA
2125	syload2_2125	30595	30654	30913	6	1	0	NA	NA
2125	syload2_2125	30564	30799	30895	6	1	0	NA	NA
2125	syload2_2125	30546	30799	30877	9	1	0	NA	NA
2125	syload2_2125	30545	30690	30877	9	1	0	NA	NA
2125	syload2_2125	30523	30825	30785	9	1	0	NA	NA
2125	syload2_2125	30525	30835	30785	9	1	0	NA	NA
2125	syload2_2125	30509	30690	30799	9	1	0	NA	NA
2125	syload2_2125	30490	30748	30752	6	1	0	NA	NA
2200	thcape2_2200	31889	31910	31919	6	0	0	NA	NA
2200	thcape2_2200	31888	31914	31919	6	1	0	NA	NA
2200	thcape2_2200	31879	31919	31904	6	1	1	NA	NA
2200	thcape2_2200	31885	31904	31920	6	1	0	NA	NA
2200	thcape2_2200	31884	31919	31920	6	1	0	NA	NA
2200	thcape2_2200	31883	31910	31920	6	1	0	NA	NA
2200	thcape2_2200	31882	31919	31922	6	1	0	NA	NA
2200	thcape2_2200	31881	31919	31920	6	1	0	NA	NA
2200	thcape2_2200	31880	31919	31921	6	1	0	NA	NA
2200	thcape2_2200	31878	31915	31904	6	1	1	NA	NA
2200	thcape2_2200	31877	31915	31918	6	1	0	NA	NA
2200	thcape2_2200	31876	31915	31916	6	1	0	NA	NA
2200	thcape2_2200	31875	31915	31917	6	1	0	NA	NA
2200	thcape2_2200	31874	31910	31912	6	1	0	NA	NA
2200	thcape2_2200	31873	31910	31913	6	1	0	NA	NA
2200	thcape2_2200	31872	31910	31914	6	1	0	NA	NA
2200	thcape2_2200	31871	31910	31911	6	1	0	NA	NA
2200	thcape2_2200	31870	31910	31904	9	0	1	NA	NA
2200	thcape2_2200	31869	31905	31904	9	0	1	NA	NA
2200	thcape2_2200	31868	31905	31909	6	1	0	NA	NA
2200	thcape2_2200	31867	31905	31908	6	1	0	NA	NA
2200	thcape2_2200	31866	31905	31907	6	1	0	NA	NA
2200	thcape2_2200	31865	31905	31906	6	1	0	NA	NA
2317	thwhda2_2317	34100	35455	35464	6	1	0	NA	NA
2317	thwhda2_2317	34099	35462	35463	6	0	0	NA	NA
2317	thwhda2_2317	34098	35454	35462	6	1	0	NA	NA
2317	thwhda2_2317	34097	35460	35461	6	0	0	NA	NA
2317	thwhda2_2317	34096	35454	35460	6	1	0	NA	NA
2317	thwhda2_2317	34095	35454	35457	6	0	0	NA	NA
2317	thwhda2_2317	34094	35456	35457	6	1	0	NA	NA
2317	thwhda2_2317	34093	35454	35455	6	0	0	NA	NA
2317	thwhda2_2317	34092	35454	35456	6	0	0	NA	NA
2317	thwhda2_2317	34091	35454	35458	6	1	0	NA	NA
2317	thwhda2_2317	34090	35458	35459	6	0	0	NA	NA
2124	trquji2_2124	30656	30676	30950	6	1	0	NA	NA
2124	trquji2_2124	30653	30685	30950	6	1	0	NA	NA
2124	trquji2_2124	30638	30711	30938	6	1	0	NA	NA
2124	trquji2_2124	30632	30727	30942	6	1	0	NA	NA
2124	trquji2_2124	30625	30732	30938	6	1	0	NA	NA
2124	trquji2_2124	30613	30671	30929	6	1	0	NA	NA
2124	trquji2_2124	30592	30884	30911	6	1	0	NA	NA
2124	trquji2_2124	30589	30907	30911	6	1	0	NA	NA
2124	trquji2_2124	30581	30671	30907	6	1	0	NA	NA
2124	trquji2_2124	30571	30884	30894	6	1	0	NA	NA
2124	trquji2_2124	30569	30884	30888	6	1	0	NA	NA
2124	trquji2_2124	30568	30671	30884	6	1	0	NA	NA
2124	trquji2_2124	30548	30867	30870	6	1	0	NA	NA
2124	trquji2_2124	30544	30851	30867	6	1	0	NA	NA
2124	trquji2_2124	30536	30851	30853	6	1	0	NA	NA
2124	trquji2_2124	30535	30671	30851	6	1	0	NA	NA
2124	trquji2_2124	30534	30671	30843	6	1	0	NA	NA
