CAM_ID	participantCAM	mean_valence_macro	mean_valence_normed_macro	density_macro	transitivity_macro	centr_degree_macro	centr_clo_macro	centr_betw_macro	centr_eigen_macro	meanDistance_directed_macro	meanDistance_undirected_macro	diameter_weighted_undirected_macro	diameter_unweighted_undirected_macro	diameter_unweighted_directed_macro	num_nodes_macro	num_nodes_pos_macro	num_nodes_neg_macro	num_nodes_neut_macro	num_nodes_ambi_macro	num_edges_macro	num_edges_solid_macro	num_edges_dashed_macro	num_edges_invaliddashed_macro	meanWeightEdges_macro	reciprocity_macro	assortativity_valence_macro	assortativityDegree_macro	degreetot_micro_technologicalimplant	valence_micro_technologicalimplant	centr_clo_micro_technologicalimplant
syloa1_1842	syloa1_1842	0	0.11764705882352941	0.13602941176470587	0.30337078651685395	0.154296875	0.268262566359768	0.32642597853535354	0.6539670915992374	2.5569620253164556	2.3823529411764706	11	5	5	17	8	6	2	1	37	31	6	0	2.27027027027027	0.43243243243243246	0.05568445475638133	-0.026686884003032395	9	0	1
tapom1_1893	tapom1_1893	-0.5789473684210527	-0.2631578947368421	0.12280701754385966	0.36	0.10493827160493827	0.2904400209743595	0.20363713386589202	0.4778250094713121	1.9017857142857142	2.111111111111111	11	4	4	19	2	7	8	2	42	19	23	2	2.4047619047619047	0.047619047619047616	-0.06098881270299501	-0.09163612129290354	7	0	0.966666666666667
thcap1_1929	thcap1_1929	-1.894736842105263	-0.5789473684210527	0.07894736842105263	0	0.20987654320987653	0.4775712468198638	0.6706608569353669	0.7956145629913075	2.567901234567901	2.865497076023392	10	4	4	19	3	14	1	1	27	19	8	0	2.4444444444444446	0.5925925925925926	0.08049535603715112	-0.2868767760268667	10	0	1
thwhd1_1928	thwhd1_1928	-0.6923076923076923	-0.23076923076923078	0.09615384615384615	0.11320754716981132	0.3472222222222222	0.7932483447924623	0.889520202020202	0.7484894654630113	1.1176470588235294	2.051282051282051	8	4	2	13	4	7	2	0	15	7	8	0	2	0	-0.6030534351145047	-0.5327820437093915	10	0	1
trquj1_1837	trquj1_1837	-0.5882352941176471	-0.23529411764705882	0.0661764705882353	0	0.1953125	0.5599154523637282	0.7102430555555552	0.7224498921474987	1.6	2.514705882352941	9	4	3	17	4	8	4	1	18	12	6	0	2.0555555555555554	0.1111111111111111	-0.5294117647058822	-0.5805515239477504	8	0	1
tulos1_1848	tulos1_1848	0.7	0.3	0.12222222222222223	0.3	0.1111111111111111	0.4081340579710146	0.5432098765432098	0.6677658889783143	1.3125	2.422222222222222	9	4	2	10	5	2	2	1	11	10	1	0	2.090909090909091	0	0.4811320754716982	-0.6133333333333327	NA	NA	NA
tunoj1_1895	tunoj1_1895	0.375	0.125	0.0875	0.07894736842105263	0.12	0.35708570518304195	0.433015873015873	0.6567201250714405	1.7346938775510203	2.783333333333333	10	5	3	16	8	6	1	1	21	18	3	2	2	0.2857142857142857	-0.1491615180935545	-0.25581395348837194	NA	NA	NA
tupls1_1855	tupls1_1855	0.08333333333333333	0	0.09090909090909091	0	0.09917355371900827	0.40885470178223654	0.6495867768595042	0.7640332277472398	1.2941176470588236	3.0454545454545454	15	6	2	12	5	5	1	1	12	12	0	1	2.3333333333333335	0.16666666666666666	-0.0027855153203336287	-0.33333333333333337	4	0	1
unulr1_1933	unulr1_1933	0.8666666666666667	0.3333333333333333	0.09047619047619047	0.05263157894736842	0.2857142857142857	0.6934726916651279	0.8406593406593407	0.7586121787245964	1.40625	2.2285714285714286	8	4	2	15	9	4	1	1	19	19	0	0	2	0.42105263157894735	-0.7898550724637678	-0.7586343003749759	10	0	1
vapij1_1877	vapij1_1877	1.2	0.4	0.11904761904761905	0.13333333333333333	0.17857142857142858	0.4309274608877192	0.49969163489571644	0.7095853743586916	2.616	2.4857142857142858	10	5	5	15	8	2	1	4	25	25	0	0	2.04	0.48	0.128919860627178	-0.3599537037037039	2	0	0.560975609756098
wabad1_1849	wabad1_1849	0.23529411764705882	0.11764705882352941	0.058823529411764705	0	0.0703125	0.4163165463992331	0.6682291666666667	0.7056182941017121	1.5806451612903225	3.1911764705882355	13	5	3	17	7	5	3	2	16	16	0	0	2.25	0	0.04648390941597139	-0.27635327635327633	4	0	1
wienk1_1903	wienk1_1903	0.23076923076923078	0	0.1730769230769231	0.2553191489361702	0.21875	0.5552939506260192	0.657497594997595	0.7217347538198137	2.2857142857142856	2.2564102564102564	9	4	5	13	5	5	3	0	27	27	0	2	2.185185185185185	0.6666666666666666	0.10241286863270886	0.031970769582095666	8	0	1
wisow1_1825	wisow1_1825	-0.45	-0.15	0.06052631578947368	0.1276595744680851	0.15789473684210525	0.5743399375395831	0.853185595567867	0.7449279456048622	1.3235294117647058	2.831578947368421	9	4	2	20	4	7	5	4	23	22	1	0	2.0434782608695654	0.17391304347826086	0.3689530685920578	-0.1225688073394494	8	0	1
wisup1_1965	wisup1_1965	0.35714285714285715	0.14285714285714285	0.09890109890109891	0.36585365853658536	0.14201183431952663	0.4956120269645004	0.6400394477317555	0.6887617302828066	2.2542372881355934	2.6373626373626373	10	5	5	14	5	3	4	2	18	16	2	0	2	0	0.14727085478887672	0.08891928864569111	NA	NA	NA
