CAM	participantCAM	id	daughterID	motherID	intensity	agreement	isBidirectional	isDeletable	isActive
1924	gagra1_1924	29698	29402	29404	6	1	0	NA	NA
1924	gagra1_1924	29697	29402	29404	6	1	0	NA	NA
1886	gicrt1_1886	29019	28679	28737	6	1	0	NA	NA
1886	gicrt1_1886	29009	28817	28934	6	0	0	NA	NA
1886	gicrt1_1886	28993	28746	28928	6	1	0	NA	NA
1886	gicrt1_1886	28992	28746	28929	6	1	0	NA	NA
1886	gicrt1_1886	28975	28679	28799	6	0	0	NA	NA
1886	gicrt1_1886	28960	28781	28817	6	0	0	NA	NA
1886	gicrt1_1886	28951	28762	28770	6	0	0	NA	NA
1886	gicrt1_1886	28947	28726	28781	6	0	0	NA	NA
1886	gicrt1_1886	28944	28762	28765	6	0	0	NA	NA
1886	gicrt1_1886	28938	28679	28765	6	0	0	NA	NA
1886	gicrt1_1886	28930	28679	28809	6	0	0	NA	NA
1886	gicrt1_1886	28915	28689	28857	6	1	1	NA	NA
1886	gicrt1_1886	28911	28833	28689	6	1	0	NA	NA
1886	gicrt1_1886	28826	28679	28746	6	1	0	NA	NA
1886	gicrt1_1886	28702	28726	28679	6	0	0	NA	NA
1886	gicrt1_1886	28675	28679	28689	6	1	0	NA	NA
1874	grstr1_1874	28913	28722	28837	9	0	0	NA	NA
1874	grstr1_1874	28889	28715	28722	9	1	0	NA	NA
1874	grstr1_1874	28760	28715	28750	9	1	0	NA	NA
1875	guakt1_1875	28681	28578	28713	6	1	0	NA	NA
1875	guakt1_1875	28658	28578	28696	9	1	0	NA	NA
1875	guakt1_1875	28647	28662	28683	6	1	0	NA	NA
1875	guakt1_1875	28638	28578	28675	9	1	0	NA	NA
1875	guakt1_1875	28629	28578	28662	6	1	0	NA	NA
1875	guakt1_1875	28613	28578	28643	6	1	0	NA	NA
1915	hahan1_1915	29558	29280	29285	6	0	0	NA	NA
1915	hahan1_1915	29557	29284	29285	6	1	0	NA	NA
1915	hahan1_1915	29556	29284	29267	6	0	1	NA	NA
1915	hahan1_1915	29555	29282	29283	6	1	0	NA	NA
1915	hahan1_1915	29553	29281	29267	6	1	1	NA	NA
1915	hahan1_1915	29554	29281	29282	6	1	0	NA	NA
1915	hahan1_1915	29552	29268	29280	6	1	0	NA	NA
1915	hahan1_1915	29544	29280	29267	6	1	1	NA	NA
1851	halid1_1851	28473	28242	28369	6	1	0	NA	NA
1851	halid1_1851	28471	28242	28540	6	1	0	NA	NA
1851	halid1_1851	28446	28242	28369	6	1	0	NA	NA
1851	halid1_1851	28445	28242	28518	6	1	0	NA	NA
1851	halid1_1851	28382	28242	28465	6	1	0	NA	NA
1851	halid1_1851	28352	28242	28369	6	1	0	NA	NA
1851	halid1_1851	28335	28242	28428	6	1	0	NA	NA
1851	halid1_1851	28283	28369	28242	6	0	0	NA	NA
1889	hawep1_1889	29172	28732	29009	6	1	0	NA	NA
1889	hawep1_1889	29117	28732	28999	6	0	0	NA	NA
1889	hawep1_1889	29105	28774	28840	6	1	0	NA	NA
1889	hawep1_1889	29091	28732	28906	6	0	0	NA	NA
1889	hawep1_1889	29090	28732	28840	6	1	0	NA	NA
1889	hawep1_1889	29088	28732	28757	6	1	0	NA	NA
1889	hawep1_1889	29086	28732	28932	6	1	0	NA	NA
1889	hawep1_1889	29083	28732	28941	6	1	0	NA	NA
1889	hawep1_1889	29075	28732	28924	6	1	0	NA	NA
1889	hawep1_1889	29070	28732	28774	6	1	0	NA	NA
1889	hawep1_1889	29067	28732	28901	6	1	0	NA	NA
1889	hawep1_1889	29058	28732	28946	6	0	0	NA	NA
1889	hawep1_1889	29055	28732	28793	6	0	0	NA	NA
1889	hawep1_1889	29051	28732	28818	6	0	0	NA	NA
1889	hawep1_1889	29048	28732	28890	6	0	0	NA	NA
1889	hawep1_1889	29035	28732	28856	6	0	0	NA	NA
1867	kabos1_1867	29817	28598	28507	6	1	0	NA	NA
1867	kabos1_1867	29816	28598	28517	9	0	0	NA	NA
1867	kabos1_1867	29815	28517	28481	6	0	0	NA	NA
1867	kabos1_1867	29814	28635	28474	6	0	0	NA	NA
1867	kabos1_1867	29813	28630	28474	6	1	0	NA	NA
1867	kabos1_1867	29812	28638	28474	6	0	0	NA	NA
1867	kabos1_1867	29811	28598	28481	6	1	0	NA	NA
1867	kabos1_1867	29810	28625	28507	6	1	0	NA	NA
1867	kabos1_1867	29809	28635	28630	6	0	0	NA	NA
1867	kabos1_1867	29808	28605	28598	9	0	0	NA	NA
1867	kabos1_1867	29807	28638	28481	6	0	0	NA	NA
1867	kabos1_1867	29806	28598	28625	6	1	0	NA	NA
1867	kabos1_1867	29805	28635	28525	6	1	0	NA	NA
1867	kabos1_1867	29804	28525	28517	9	1	0	NA	NA
1867	kabos1_1867	29803	28638	28605	6	1	0	NA	NA
1867	kabos1_1867	29802	28481	28598	6	1	0	NA	NA
1867	kabos1_1867	29801	28481	28474	6	1	0	NA	NA
1897	kajor1_1897	29301	28996	29019	6	1	1	NA	NA
1897	kajor1_1897	29251	28973	28948	6	1	1	NA	NA
1897	kajor1_1897	29250	28978	28948	6	1	1	NA	NA
1897	kajor1_1897	29248	28996	28948	6	1	1	NA	NA
1897	kajor1_1897	29246	29001	28948	6	1	1	NA	NA
1897	kajor1_1897	29244	29024	29019	6	1	1	NA	NA
1897	kajor1_1897	29243	29024	28948	6	1	1	NA	NA
1897	kajor1_1897	29242	29019	28948	6	1	1	NA	NA
1897	kajor1_1897	29240	29021	28948	6	1	1	NA	NA
1897	kajor1_1897	29235	28983	28948	6	0	1	NA	NA
1897	kajor1_1897	29234	28967	28948	9	0	1	NA	NA
1897	kajor1_1897	29233	29004	28948	9	0	1	NA	NA
1897	kajor1_1897	29227	28963	28948	9	0	1	NA	NA
1897	kajor1_1897	29228	28959	28948	9	0	1	NA	NA
1897	kajor1_1897	29229	29006	28948	9	0	1	NA	NA
1897	kajor1_1897	29222	28963	29035	9	1	0	NA	NA
1897	kajor1_1897	29221	28959	29035	9	1	0	NA	NA
1897	kajor1_1897	29219	29006	29035	9	1	0	NA	NA
1897	kajor1_1897	29218	29004	29035	9	1	0	NA	NA
1897	kajor1_1897	29217	28959	29035	6	1	0	NA	NA
1897	kajor1_1897	29216	28963	29035	6	1	0	NA	NA
1897	kajor1_1897	29215	29006	29035	6	1	0	NA	NA
1897	kajor1_1897	29214	29004	29035	6	1	0	NA	NA
1901	kelok1_1901	29798	29450	29449	6	1	1	NA	NA
1901	kelok1_1901	29797	29047	29450	6	1	1	NA	NA
1901	kelok1_1901	29787	29090	29040	6	1	0	NA	NA
1901	kelok1_1901	29786	29090	29040	6	1	0	NA	NA
1901	kelok1_1901	29785	29047	29040	6	1	0	NA	NA
1901	kelok1_1901	29784	29043	29449	6	1	1	NA	NA
1901	kelok1_1901	29779	29040	29043	6	1	1	NA	NA
1901	kelok1_1901	29780	29043	29047	6	1	0	NA	NA
1901	kelok1_1901	29776	29043	29047	6	1	0	NA	NA
1901	kelok1_1901	29767	29061	29120	6	1	1	NA	NA
1901	kelok1_1901	29766	29061	29040	6	1	0	NA	NA
1901	kelok1_1901	29765	29164	29066	6	1	0	NA	NA
1901	kelok1_1901	29763	29061	29084	6	1	1	NA	NA
1901	kelok1_1901	29762	29061	29149	6	1	1	NA	NA
1901	kelok1_1901	29761	29064	29066	6	1	1	NA	NA
1901	kelok1_1901	29737	29145	29064	6	1	0	NA	NA
1901	kelok1_1901	29736	29040	29064	6	1	0	NA	NA
1901	kelok1_1901	29733	29090	29040	6	1	0	NA	NA
1901	kelok1_1901	29732	29090	29040	6	1	0	NA	NA
1901	kelok1_1901	29731	29064	29149	6	1	1	NA	NA
1901	kelok1_1901	29728	29090	29041	6	1	1	NA	NA
1901	kelok1_1901	29723	29164	29090	6	1	0	NA	NA
1901	kelok1_1901	29718	29090	29164	6	1	1	NA	NA
1901	kelok1_1901	29717	29164	29090	6	1	0	NA	NA
1901	kelok1_1901	29716	29164	29090	6	1	0	NA	NA
1901	kelok1_1901	29715	29164	29040	6	1	0	NA	NA
1901	kelok1_1901	29711	29164	29090	6	1	1	NA	NA
1873	khpim1_1873	28816	28825	28587	6	1	1	NA	NA
1873	khpim1_1873	28772	28559	28579	6	1	0	NA	NA
1873	khpim1_1873	28770	28559	28587	6	1	0	NA	NA
1873	khpim1_1873	28769	28559	28682	6	1	0	NA	NA
1873	khpim1_1873	28733	28595	28628	6	1	1	NA	NA
1873	khpim1_1873	28731	28631	28628	6	1	1	NA	NA
1873	khpim1_1873	28729	28559	28628	6	1	0	NA	NA
1873	khpim1_1873	28724	28648	28565	6	1	1	NA	NA
1873	khpim1_1873	28723	28568	28648	6	1	0	NA	NA
1873	khpim1_1873	28720	28568	28565	6	1	1	NA	NA
1873	khpim1_1873	28719	28559	28565	6	1	0	NA	NA
1873	khpim1_1873	28715	28559	28711	6	1	0	NA	NA
1873	khpim1_1873	28711	28559	28582	6	1	0	NA	NA
1873	khpim1_1873	28708	28559	28661	6	0	0	NA	NA
1873	khpim1_1873	28707	28559	28652	6	0	0	NA	NA
1873	khpim1_1873	28703	28559	28661	6	1	0	NA	NA
1873	khpim1_1873	28698	28559	28602	6	1	0	NA	NA
1873	khpim1_1873	28691	28559	28697	6	0	0	NA	NA
1873	khpim1_1873	28688	28622	28697	6	1	1	NA	NA
1873	khpim1_1873	28683	28603	28697	6	1	1	NA	NA
1876	knban1_1876	28910	28693	28895	9	1	0	NA	NA
1876	knban1_1876	28811	28782	28693	6	0	0	NA	NA
1876	knban1_1876	28810	28693	28745	6	1	0	NA	NA
1876	knban1_1876	28778	28700	28782	6	1	0	NA	NA
1876	knban1_1876	28717	28693	28728	6	1	0	NA	NA
1909	kotek1_1909	29506	29201	29250	6	1	0	NA	NA
1909	kotek1_1909	29505	29243	29248	6	1	0	NA	NA
1909	kotek1_1909	29504	29202	29243	6	1	0	NA	NA
1909	kotek1_1909	29501	29201	29223	6	1	0	NA	NA
1909	kotek1_1909	29500	29223	29241	6	1	0	NA	NA
1909	kotek1_1909	29482	29223	29225	6	1	0	NA	NA
1909	kotek1_1909	29478	29221	29218	6	1	1	NA	NA
1909	kotek1_1909	29474	29201	29218	6	1	0	NA	NA
1909	kotek1_1909	29471	29215	29217	9	1	0	NA	NA
1909	kotek1_1909	29468	29201	29209	6	1	0	NA	NA
1909	kotek1_1909	29466	29201	29215	6	1	0	NA	NA
1909	kotek1_1909	29465	29201	29205	6	1	0	NA	NA
1909	kotek1_1909	29463	29201	29213	6	1	0	NA	NA
1909	kotek1_1909	29461	29201	29202	6	1	0	NA	NA
1909	kotek1_1909	29456	29205	29208	6	1	0	NA	NA
1909	kotek1_1909	29455	29202	29205	6	1	0	NA	NA
1898	lamig1_1898	29425	29017	29176	6	1	0	NA	NA
1898	lamig1_1898	29421	28975	29176	6	0	0	NA	NA
1898	lamig1_1898	29420	29172	29173	6	1	0	NA	NA
1898	lamig1_1898	29418	29133	29173	6	1	0	NA	NA
1898	lamig1_1898	29416	29171	29172	6	0	0	NA	NA
1898	lamig1_1898	29404	29165	29171	9	1	0	NA	NA
1898	lamig1_1898	29398	29102	29170	6	0	0	NA	NA
1898	lamig1_1898	29396	29170	28975	9	1	1	NA	NA
1898	lamig1_1898	29395	29032	29170	6	1	0	NA	NA
1898	lamig1_1898	29390	29166	29167	6	1	0	NA	NA
1898	lamig1_1898	29389	29165	29166	6	0	0	NA	NA
1898	lamig1_1898	29388	28975	29165	6	1	0	NA	NA
1898	lamig1_1898	29303	29049	28975	9	0	1	NA	NA
1898	lamig1_1898	29360	29049	29133	6	1	0	NA	NA
1898	lamig1_1898	29355	29017	29133	6	1	0	NA	NA
1898	lamig1_1898	29296	29032	29102	6	0	0	NA	NA
1898	lamig1_1898	29241	28975	29032	9	1	0	NA	NA
1854	lesol1_1854	28291	28286	28334	6	0	1	NA	NA
1854	lesol1_1854	28289	28286	28334	6	1	0	NA	NA
1854	lesol1_1854	28280	28271	28281	6	0	0	NA	NA
1854	lesol1_1854	28279	28271	28286	6	0	1	NA	NA
1854	lesol1_1854	28277	28277	28334	6	1	1	NA	NA
1854	lesol1_1854	28255	28326	28271	6	1	1	NA	NA
1854	lesol1_1854	28258	28271	28277	6	0	1	NA	NA
1854	lesol1_1854	28253	28271	28310	6	1	1	NA	NA
1854	lesol1_1854	28247	28271	28304	6	1	1	NA	NA
1902	makgd1_1902	29306	29053	29065	6	1	1	NA	NA
1902	makgd1_1902	29305	29053	29074	6	1	1	NA	NA
1902	makgd1_1902	29304	29053	29082	6	1	1	NA	NA
1902	makgd1_1902	29302	29053	29067	6	1	0	NA	NA
1902	makgd1_1902	29300	29053	29081	6	1	1	NA	NA
1902	makgd1_1902	29299	29053	29068	6	1	1	NA	NA
1902	makgd1_1902	29298	29053	29060	6	1	1	NA	NA
1902	makgd1_1902	29295	29053	29062	6	1	1	NA	NA
1902	makgd1_1902	29293	29053	29070	6	1	1	NA	NA
1902	makgd1_1902	29290	29053	29062	6	1	0	NA	NA
1902	makgd1_1902	29287	29053	29065	6	1	0	NA	NA
1902	makgd1_1902	29284	29053	29065	6	1	0	NA	NA
1902	makgd1_1902	29278	29053	29065	6	1	0	NA	NA
1902	makgd1_1902	29277	29053	29065	6	1	0	NA	NA
1902	makgd1_1902	29273	29068	29074	6	1	0	NA	NA
1902	makgd1_1902	29271	29060	29065	6	1	0	NA	NA
1902	makgd1_1902	29267	29062	29070	6	1	0	NA	NA
1870	maloj1_1870	28588	28521	28558	6	1	0	NA	NA
1870	maloj1_1870	28586	28539	28569	6	0	0	NA	NA
1870	maloj1_1870	28585	28501	28569	6	0	0	NA	NA
1870	maloj1_1870	28583	28501	28539	6	0	0	NA	NA
1870	maloj1_1870	28579	28551	28563	9	1	0	NA	NA
1870	maloj1_1870	28577	28501	28563	6	1	0	NA	NA
1870	maloj1_1870	28574	28501	28530	9	0	0	NA	NA
1870	maloj1_1870	28570	28530	28550	6	0	0	NA	NA
1870	maloj1_1870	28566	28501	28558	6	1	0	NA	NA
1870	maloj1_1870	28563	28532	28550	6	0	0	NA	NA
1870	maloj1_1870	28561	28501	28532	9	0	0	NA	NA
1870	maloj1_1870	28555	28501	28521	6	1	0	NA	NA
1870	maloj1_1870	28549	28521	28551	9	1	0	NA	NA
1907	maphr1_1907	29446	29183	29187	6	0	0	NA	NA
1907	maphr1_1907	29444	29186	29188	6	1	1	NA	NA
1907	maphr1_1907	29443	29186	29189	6	1	0	NA	NA
1907	maphr1_1907	29442	29182	29187	6	1	0	NA	NA
1907	maphr1_1907	29441	29182	29186	6	1	0	NA	NA
1907	maphr1_1907	29440	29182	29185	6	1	1	NA	NA
1907	maphr1_1907	29439	29182	29184	6	0	0	NA	NA
1907	maphr1_1907	29438	29182	29183	6	1	0	NA	NA
1899	matea1_1899	29378	29015	29153	6	1	0	NA	NA
1899	matea1_1899	29377	29153	29156	6	1	0	NA	NA
1899	matea1_1899	29376	29153	29158	6	1	0	NA	NA
1899	matea1_1899	29352	29015	29129	9	1	1	NA	NA
1899	matea1_1899	29351	29027	29129	9	1	1	NA	NA
1899	matea1_1899	29348	29023	29129	9	1	1	NA	NA
1899	matea1_1899	29347	29023	29027	9	1	0	NA	NA
1899	matea1_1899	29334	29069	29015	6	1	1	NA	NA
1899	matea1_1899	29327	29063	29015	6	1	1	NA	NA
1899	matea1_1899	29320	29063	29069	6	1	0	NA	NA
1899	matea1_1899	29288	29015	29044	9	1	0	NA	NA
1899	matea1_1899	29281	29015	29076	6	1	0	NA	NA
1899	matea1_1899	29274	29091	29058	9	0	1	NA	NA
1899	matea1_1899	29272	29091	29051	9	0	1	NA	NA
1899	matea1_1899	29266	29091	29048	9	0	1	NA	NA
1899	matea1_1899	29260	29039	29048	6	0	0	NA	NA
1899	matea1_1899	29258	29039	29051	6	0	0	NA	NA
1899	matea1_1899	29255	29039	29058	6	0	0	NA	NA
1899	matea1_1899	29253	29039	29015	6	0	1	NA	NA
1857	mcino1_1857	28544	28429	28435	6	1	1	NA	NA
1857	mcino1_1857	28536	28429	28435	6	1	1	NA	NA
1857	mcino1_1857	28529	28567	28471	6	1	1	NA	NA
1857	mcino1_1857	28523	28381	28567	6	1	1	NA	NA
1857	mcino1_1857	28502	28381	28567	6	1	0	NA	NA
1857	mcino1_1857	28489	28322	28553	6	1	0	NA	NA
1857	mcino1_1857	28474	28322	28544	6	1	0	NA	NA
1857	mcino1_1857	28457	28407	28471	6	1	0	NA	NA
1857	mcino1_1857	28449	28471	28508	6	1	0	NA	NA
1857	mcino1_1857	28430	28381	28508	6	1	1	NA	NA
1857	mcino1_1857	28409	28486	28493	6	1	0	NA	NA
1857	mcino1_1857	28404	28322	28486	6	0	0	NA	NA
1857	mcino1_1857	28390	28456	28471	6	1	0	NA	NA
1857	mcino1_1857	28365	28322	28456	6	0	0	NA	NA
1857	mcino1_1857	28349	28429	28435	6	1	0	NA	NA
1857	mcino1_1857	28333	28322	28429	9	0	0	NA	NA
1857	mcino1_1857	28313	28381	28420	9	0	0	NA	NA
1857	mcino1_1857	28300	28381	28407	6	0	0	NA	NA
1857	mcino1_1857	28281	28322	28381	6	1	0	NA	NA
1857	mcino1_1857	28261	28338	28360	9	1	0	NA	NA
1857	mcino1_1857	28243	28322	28338	6	1	0	NA	NA
1866	mecop1_1866	28749	28438	28755	6	1	0	NA	NA
1866	mecop1_1866	28728	28438	28738	6	1	0	NA	NA
1866	mecop1_1866	28695	28438	28725	6	1	0	NA	NA
1866	mecop1_1866	28665	28438	28698	9	0	0	NA	NA
1866	mecop1_1866	28648	28438	28687	9	1	0	NA	NA
1866	mecop1_1866	28631	28641	28664	6	1	0	NA	NA
1866	mecop1_1866	28609	28651	28641	6	1	1	NA	NA
1866	mecop1_1866	28591	28438	28641	6	1	0	NA	NA
1866	mecop1_1866	28560	28555	28617	6	1	0	NA	NA
1866	mecop1_1866	28491	28438	28555	6	1	0	NA	NA
1866	mecop1_1866	28467	28453	28536	6	1	0	NA	NA
1866	mecop1_1866	28447	28514	28499	6	1	1	NA	NA
1866	mecop1_1866	28426	28438	28499	6	0	0	NA	NA
1866	mecop1_1866	28392	28438	28453	6	1	0	NA	NA
1839	melia1_1839	28506	28280	28564	6	1	0	NA	NA
1839	melia1_1839	28504	28301	28564	6	1	0	NA	NA
1839	melia1_1839	28501	28185	28564	6	1	1	NA	NA
1839	melia1_1839	28436	28280	28506	6	1	0	NA	NA
1839	melia1_1839	28395	28226	28245	6	1	0	NA	NA
1839	melia1_1839	28376	28185	28339	6	1	1	NA	NA
1839	melia1_1839	28366	28226	28232	6	1	0	NA	NA
1839	melia1_1839	28358	28185	28280	6	0	1	NA	NA
1839	melia1_1839	28351	28185	28232	6	0	1	NA	NA
1839	melia1_1839	28342	28211	28224	6	1	0	NA	NA
1839	melia1_1839	28334	28185	28224	6	1	1	NA	NA
1836	moaah1_1836	28139	28208	28175	6	1	1	NA	NA
1836	moaah1_1836	28183	28187	28204	6	1	1	NA	NA
1836	moaah1_1836	28177	28187	28179	6	1	1	NA	NA
1836	moaah1_1836	28164	28184	28193	6	1	0	NA	NA
1836	moaah1_1836	28162	28168	28193	6	1	0	NA	NA
1836	moaah1_1836	28160	28179	28187	6	1	0	NA	NA
1836	moaah1_1836	28159	28184	28187	6	1	0	NA	NA
1836	moaah1_1836	28158	28168	28187	6	1	0	NA	NA
1836	moaah1_1836	28157	28179	28184	6	1	0	NA	NA
1836	moaah1_1836	28156	28170	28184	6	1	1	NA	NA
1836	moaah1_1836	28153	28168	28184	6	1	0	NA	NA
1836	moaah1_1836	28152	28179	28204	6	1	0	NA	NA
1836	moaah1_1836	28150	28179	28198	6	0	0	NA	NA
1836	moaah1_1836	28149	28168	28179	6	1	0	NA	NA
1836	moaah1_1836	28147	28168	28198	6	1	0	NA	NA
1836	moaah1_1836	28146	28168	28197	6	1	0	NA	NA
1836	moaah1_1836	28145	28168	28175	6	1	0	NA	NA
1836	moaah1_1836	28137	28168	28208	6	1	0	NA	NA
1836	moaah1_1836	28132	28176	28168	6	1	0	NA	NA
1926	moglj1_1926	29629	29366	29369	6	1	0	NA	NA
1926	moglj1_1926	29627	29366	29367	6	1	0	NA	NA
1926	moglj1_1926	29626	29303	29366	6	1	0	NA	NA
1926	moglj1_1926	29622	29317	29361	6	1	0	NA	NA
1926	moglj1_1926	29621	29314	29356	6	1	0	NA	NA
1926	moglj1_1926	29618	29313	29314	6	1	0	NA	NA
1926	moglj1_1926	29613	29311	29313	9	1	0	NA	NA
1926	moglj1_1926	29583	29316	29303	9	1	1	NA	NA
1926	moglj1_1926	29586	29317	29303	9	1	1	NA	NA
1926	moglj1_1926	29607	29317	29316	6	1	0	NA	NA
1926	moglj1_1926	29592	29329	29309	6	1	0	NA	NA
1926	moglj1_1926	29591	29320	29321	6	0	0	NA	NA
1926	moglj1_1926	29590	29303	29320	6	1	0	NA	NA
1926	moglj1_1926	29589	29303	29320	6	1	0	NA	NA
1926	moglj1_1926	29588	29306	29319	6	0	0	NA	NA
1926	moglj1_1926	29587	29316	29318	9	1	0	NA	NA
1926	moglj1_1926	29581	29303	29314	9	1	0	NA	NA
1926	moglj1_1926	29579	29303	29313	9	1	0	NA	NA
1926	moglj1_1926	29578	29306	29303	6	0	1	NA	NA
1926	moglj1_1926	29577	29303	29311	9	1	0	NA	NA
1926	moglj1_1926	29574	29303	29309	6	1	1	NA	NA
1904	mojoa1_1904	29370	29092	29146	9	1	0	NA	NA
1904	mojoa1_1904	29369	29097	29150	6	0	0	NA	NA
1904	mojoa1_1904	29343	29079	29097	6	1	0	NA	NA
1904	mojoa1_1904	29335	29079	29103	6	0	0	NA	NA
1904	mojoa1_1904	29314	29079	29101	6	1	0	NA	NA
1904	mojoa1_1904	29297	29079	29092	6	1	0	NA	NA
1846	nabiq1_1846	28299	28332	28402	6	1	0	NA	NA
1846	nabiq1_1846	28262	28357	28358	6	1	0	NA	NA
1846	nabiq1_1846	28260	28216	28358	6	1	0	NA	NA
1846	nabiq1_1846	28246	28216	28292	6	1	0	NA	NA
1846	nabiq1_1846	28245	28216	28332	6	1	0	NA	NA
1846	nabiq1_1846	28244	28227	28344	6	1	0	NA	NA
1846	nabiq1_1846	28237	28227	28332	6	1	0	NA	NA
1846	nabiq1_1846	28234	28324	28332	6	1	0	NA	NA
1846	nabiq1_1846	28222	28238	28292	6	1	0	NA	NA
1846	nabiq1_1846	28193	28238	28263	6	1	0	NA	NA
1846	nabiq1_1846	28187	28225	28263	6	1	0	NA	NA
1931	nnpop1_1931	29680	29384	29391	6	0	0	NA	NA
1931	nnpop1_1931	29679	29384	29390	6	0	0	NA	NA
1931	nnpop1_1931	29678	29384	29389	6	0	0	NA	NA
1931	nnpop1_1931	29668	29384	29388	6	1	0	NA	NA
1931	nnpop1_1931	29666	29384	29387	6	1	0	NA	NA
1931	nnpop1_1931	29654	29384	29386	6	1	0	NA	NA
1931	nnpop1_1931	29653	29384	29385	6	1	0	NA	NA
1894	nxumv1_1894	29185	28903	28998	6	1	0	NA	NA
1894	nxumv1_1894	29177	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29176	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29175	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29173	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29171	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29170	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29169	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29168	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29167	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29160	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29159	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29158	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29154	28961	28972	6	1	0	NA	NA
1894	nxumv1_1894	29153	28986	28993	6	1	0	NA	NA
1894	nxumv1_1894	29148	28976	28986	6	1	0	NA	NA
1894	nxumv1_1894	29147	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29146	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29145	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29144	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29143	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29142	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29141	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29140	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29139	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29138	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29137	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29136	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29135	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29134	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29132	28903	28976	6	1	0	NA	NA
1894	nxumv1_1894	29121	28903	28961	6	1	0	NA	NA
1894	nxumv1_1894	29045	28936	28938	6	1	0	NA	NA
1894	nxumv1_1894	29044	28930	28936	6	1	0	NA	NA
1894	nxumv1_1894	29043	28919	28936	6	1	0	NA	NA
1894	nxumv1_1894	29040	28930	28936	6	1	0	NA	NA
1894	nxumv1_1894	29039	28930	28938	6	1	0	NA	NA
1894	nxumv1_1894	29033	28903	28930	6	1	0	NA	NA
1894	nxumv1_1894	29028	28930	28936	6	1	1	NA	NA
1894	nxumv1_1894	29022	28936	28938	9	1	1	NA	NA
1894	nxumv1_1894	29020	28930	28936	6	1	0	NA	NA
1894	nxumv1_1894	29018	28919	28930	6	1	0	NA	NA
1900	nyrea1_1900	29366	29030	29151	6	1	0	NA	NA
1900	nyrea1_1900	29365	29054	29151	6	1	0	NA	NA
1900	nyrea1_1900	29363	29114	29117	6	1	0	NA	NA
1900	nyrea1_1900	29362	29056	29057	6	1	0	NA	NA
1900	nyrea1_1900	29361	29030	29132	6	1	0	NA	NA
1900	nyrea1_1900	29356	29096	29136	6	1	0	NA	NA
1900	nyrea1_1900	29354	29071	29104	6	1	0	NA	NA
1900	nyrea1_1900	29350	29030	29136	6	1	0	NA	NA
1900	nyrea1_1900	29349	29030	29140	6	1	0	NA	NA
1900	nyrea1_1900	29339	29059	29089	6	1	0	NA	NA
1900	nyrea1_1900	29338	29087	29089	6	1	0	NA	NA
1900	nyrea1_1900	29333	29030	29119	6	1	0	NA	NA
1900	nyrea1_1900	29332	29030	29104	6	1	0	NA	NA
1900	nyrea1_1900	29331	29030	29096	6	1	0	NA	NA
1900	nyrea1_1900	29330	29030	29117	6	1	0	NA	NA
1900	nyrea1_1900	29329	29030	29114	6	1	0	NA	NA
1900	nyrea1_1900	29328	29030	29115	6	1	0	NA	NA
1900	nyrea1_1900	29326	29030	29116	6	1	0	NA	NA
1900	nyrea1_1900	29325	29030	29087	6	1	0	NA	NA
1900	nyrea1_1900	29324	29030	29089	6	1	0	NA	NA
1900	nyrea1_1900	29323	29030	29059	6	1	0	NA	NA
1900	nyrea1_1900	29322	29030	29057	6	1	0	NA	NA
1900	nyrea1_1900	29321	29030	29056	6	1	0	NA	NA
1900	nyrea1_1900	29319	29030	29071	6	1	0	NA	NA
1900	nyrea1_1900	29318	29030	29106	6	1	0	NA	NA
1900	nyrea1_1900	29317	29030	29111	6	1	0	NA	NA
1900	nyrea1_1900	29316	29030	29054	6	1	0	NA	NA
1900	nyrea1_1900	29313	29030	29045	6	1	0	NA	NA
1900	nyrea1_1900	29312	29030	29110	6	1	0	NA	NA
1900	nyrea1_1900	29310	29030	29113	6	1	0	NA	NA
1900	nyrea1_1900	29309	29030	29107	6	1	0	NA	NA
